文件,SHA256,课程,应读文字,音标,文字依据,状态,问题编号,说明,base.en 转写,tiny.en 转写,时长毫秒,起音毫秒,人工听审,审核人,审核日期,人工结论
unit5-6/audio/model-02-a.mp3,64873b7f2901ace0e745b7022df269870ce8e3f1a39c2ba32a00401ac0b8746f,unit5-6,It isn't a French car. It's a Swedish car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't a French car, it's a Swedish car.",未做第二模型,3173,70,待逐条人工听审,,,
unit5-6/audio/model-02-q.mp3,bd61ee081502fe1020e375f6fb85e5dda138aba47e4d500aa338a3df9a21d78f,unit5-6,Is it a Swedish car or a French car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it a Swedish car or a French car?,未做第二模型,2506,70,待逐条人工听审,,,
unit5-6/audio/model-03-a.mp3,4863487fdb429f7171cf6205103ba5a86c783839510cf87f9c71ad9527469a54,unit5-6,She isn't a German student. She's a Japanese student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,She isn't a German student. She's a Japanese student.,未做第二模型,3564,70,待逐条人工听审,,,
unit5-6/audio/model-03-q.mp3,0fdd68a9dbc0d2234c1a8a540de2eee3931bc3eb5592e7b7cb6724dc04fc22f9,unit5-6,Is she a Japanese student or a German student?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is she a Japanese student or a German student?,未做第二模型,3013,70,待逐条人工听审,,,
unit5-6/audio/model-04-a.mp3,101b7c82cbb097ccee7bbfd2e1b6ee81e67766cb9ef3e60b9d7323bae09b9cc0,unit5-6,It isn't a German car. It's a French car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't a German car, it's a French car.",未做第二模型,3015,70,待逐条人工听审,,,
unit5-6/audio/model-04-q.mp3,6c0488abb2106f85866f2cc6f57a998bc8595dd2d8b3ff9bdb61935f3b1dd7a9,unit5-6,Is it a French car or a German car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it a French car or a German car?,未做第二模型,2571,70,待逐条人工听审,,,
unit5-6/audio/model-05-a.mp3,8521981d986528752618a66414aaa6c84bf03203a08970958a00474d03e34df1,unit5-6,He isn't a French student. He's a German student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"He isn't a French student, he's a German student.",未做第二模型,3258,70,待逐条人工听审,,,
unit5-6/audio/model-05-q.mp3,ee207c8194525653d3d25ca256b8f5b1f0979d33aa40afe6e6ab7f1356b49075,unit5-6,Is he a German student or a French student?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is he a German student or a French student?,未做第二模型,2685,70,待逐条人工听审,,,
unit5-6/audio/model-06-a.mp3,af7f0dcf877dbad2878e84cc3236797ae460bb20d2f47956ea59c5a09df95708,unit5-6,She isn't a Japanese student. She's a Chinese student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"She isn't a Japanese student, she's a Chinese student.",未做第二模型,3558,70,待逐条人工听审,,,
unit5-6/audio/model-06-q.mp3,83f8092542bc2cf90ecaf68f2f4ffae4ec05cec59de9610a2937e3be9c7a21da,unit5-6,Is she a Chinese student or a Japanese student?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is she a Chinese student or a Japanese student?,未做第二模型,3011,70,待逐条人工听审,,,
unit5-6/audio/model-07-a.mp3,cd67d1ab47805064f44041c7277d434b82377d70a5a8567599403465652ed905,unit5-6,It isn't an American car. It's an English car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't an American car, it's an English car.",未做第二模型,3308,70,待逐条人工听审,,,
unit5-6/audio/model-07-q.mp3,e5f2d346a3da192e41ab4a6dff41c0fbec3aec562051e873fd05a41c5333ae90,unit5-6,Is it an English car or an American car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it an English car or an American car?,未做第二模型,2879,70,待逐条人工听审,,,
unit5-6/audio/model-08-a.mp3,e9365ecf21c1e0d59dd2b8b1aae162669c0ef1053e72a855f01393c2e4b839c4,unit5-6,He isn't a Japanese student. He's a South Korean student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"He isn't a Japanese student, he's a South Korean student.",未做第二模型,3885,70,待逐条人工听审,,,
unit5-6/audio/model-08-q.mp3,9844111019999a6225cbdb25497cce925754af47c8f81191baf6cdd7800cf1f4,unit5-6,Is he a South Korean student or a Japanese student?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is he a South Korean student or a Japanese student?,未做第二模型,3367,70,待逐条人工听审,,,
unit5-6/audio/model-09-a.mp3,d6907074a4bc2d07008bbbcdee730e550bfd80c9c26e4d985f7c5e6cb692f832,unit5-6,He isn't an English student. He's a Chinese student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"He isn't an English student, he's a Chinese student.",未做第二模型,3416,70,待逐条人工听审,,,
unit5-6/audio/model-09-q.mp3,20ec128cd873fcf53028144a1755db231abdb25f5e7a7c50c66b7dfd00c73f80,unit5-6,Is he a Chinese student or an English student?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is he a Chinese student or an English student?,未做第二模型,2811,70,待逐条人工听审,,,
unit5-6/audio/model-10-a.mp3,668146639cf88e3a69f64e8252753a4f01a516ada45d95fc35ea33b891a5c176,unit5-6,It isn't a French car. It's a German car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't a French car, it's a German car.",未做第二模型,3044,70,待逐条人工听审,,,
unit5-6/audio/model-10-q.mp3,11db92f5b4ab09e45033c2a9a80a8649046a98891e2c9f7a7d05138e581d4b2b,unit5-6,Is it a German car or a French car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it a German car or a French car?,未做第二模型,2496,70,待逐条人工听审,,,
unit5-6/audio/model-11-a.mp3,d886bf1ee2296270f9ae3b143f3d6ac9043a4bde762ae914d59a13b633a9a7f3,unit5-6,It isn't a Chinese car. It's a Japanese car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't a Chinese car, it's a Japanese car.",未做第二模型,3395,70,待逐条人工听审,,,
unit5-6/audio/model-11-q.mp3,6f493f246752d058cc59289c9abe6b376f3888cc1efffe6a744e561164d9335a,unit5-6,Is it a Japanese car or a Chinese car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it a Japanese car or a Chinese car?,未做第二模型,2811,70,待逐条人工听审,,,
unit5-6/audio/model-12-a.mp3,e9bcb69785e1e116f61c7c8421ddcd5011b5823f42c83e3469324ddb1eb42209,unit5-6,It isn't an English car. It's an American car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"It isn't an English car, it's an American car.",未做第二模型,3319,70,待逐条人工听审,,,
unit5-6/audio/model-12-q.mp3,b592748b0db3a3440e0dafa4bd8e7855067faa2a068dd227044b9c014ed50032,unit5-6,Is it an American car or an English car?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Is it an American car or an English car?,未做第二模型,2793,70,待逐条人工听审,,,
unit5-6/audio/reference-alice.mp3,7d5c817af465149ea98fc4220de96a494124aef2af82ff45178c6748b62054bc,unit5-6,Alice is a student. She isn't German. She is French.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"Alice is a student, she isn't German, she is French.",未做第二模型,3471,70,待逐条人工听审,,,
unit5-6/audio/reference-her-car.mp3,a88e3f6b436050af610b0ce6d35012e6f38e5e267a2742cd1175fd2f4779c6ae,unit5-6,This is her car. It is a French car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"This is her car, it is a French car.",未做第二模型,2775,70,待逐条人工听审,,,
unit5-6/audio/reference-his-car.mp3,1867de91726ba183e3bbd802397899a59c89bb26dcb384b986f9bbbee6604a5e,unit5-6,This is his car. It is a German car.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"This is his car, it is a German car.",未做第二模型,2846,70,待逐条人工听审,,,
unit5-6/audio/what-make.mp3,94d5e4472935b1d1d34f7a6c4948dc8cdec4aa843f696e7929afca5f5c334f1f,unit5-6,What make is it?,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,What make is it?,未做第二模型,1199,70,待逐条人工听审,,,
unit7-8/audio/challenge-record.mp3,5565ec615f23658747e6be8000339025bfdc56cab3ef11e6f887b839644c3ded,unit7-8,I'm Italian. I'm a nurse.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"I'm Italian, I'm a nurse.",未做第二模型,1782,80,待逐条人工听审,,,
unit7-8/audio/interview-01.mp3,fe91f0e75d5182c52c9e63c97e689170df620ca8f54b021e2f79a4568c74241a,unit7-8,"What's her job? Is she a keyboard operator? Yes, she is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's her job? Is she a keyboard operator? Yes, she is.",未做第二模型,3624,70,待逐条人工听审,,,
unit7-8/audio/interview-02.mp3,0348b4cbf6eb64e64af85cc3b62349e30b9cf55eb16d98755dd346f09bb80335,unit7-8,"What's his job? Is he an engineer? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he an engineer? Yes, he is.",未做第二模型,3148,70,待逐条人工听审,,,
unit7-8/audio/interview-03.mp3,6fce046dedb715c0520d9996f6127374987748c24c2b504b4b9a37d0b89e0f08,unit7-8,"What's his job? Is he a policeman? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a policeman? Yes, he is.",未做第二模型,3201,70,待逐条人工听审,,,
unit7-8/audio/interview-04.mp3,968ead721ba13945e9242e77d7bec0babe20b61c392c05139a6b33537da8551f,unit7-8,"What's her job? Is she a policewoman? Yes, she is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's her job is she a police woman? Yes, she is.",未做第二模型,3165,70,待逐条人工听审,,,
unit7-8/audio/interview-05.mp3,ef06e61437b2702027a98bbe239cce95b95222d5d75434e8e6a5cde9febcc573,unit7-8,"What's his job? Is he a taxi driver? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a taxi driver? Yes, he is.",未做第二模型,3399,70,待逐条人工听审,,,
unit7-8/audio/interview-06.mp3,088b321a309795aaa8169c80090a8f4cc6884ffc67e4e4bd27c90ff589a8bbfa,unit7-8,"What's her job? Is she an air hostess? Yes, she is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's her job? Is she an air hostess? Yes, she is.",未做第二模型,3437,70,待逐条人工听审,,,
unit7-8/audio/interview-07.mp3,fa3853f9ee9a39e73fb60f19e41413fb253a135fbef97958077f9917adb669cd,unit7-8,"What's his job? Is he a postman? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a postman? Yes, he is.",未做第二模型,3202,70,待逐条人工听审,,,
unit7-8/audio/interview-08.mp3,6ff3f7cd3bf164210574f4b46ddb5fdd0cfcfa53b9e0190520a1bc42c5abb2cf,unit7-8,"What's her job? Is she a nurse? Yes, she is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's her job is she a nurse? Yes, she is.",未做第二模型,2915,70,待逐条人工听审,,,
unit7-8/audio/interview-09.mp3,15315b39adb3553950c968c3a3814e231ca374f2f0501c6ad9c1ed76e6f91b07,unit7-8,"What's his job? Is he a mechanic? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a mechanic? Yes, he is.",未做第二模型,3156,70,待逐条人工听审,,,
unit7-8/audio/interview-10.mp3,949e91512ad0c46006c6b7010a8d061d44aebf2ea4f9697f18c9845fb834ad73,unit7-8,"What's his job? Is he a hairdresser? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a hairdresser? Yes, he is.",未做第二模型,3201,70,待逐条人工听审,,,
unit7-8/audio/interview-11.mp3,b762a23a18289ce00f8e14f0b1f3ed21c3e564039f6c2e335ceb0bea66b76803,unit7-8,"What's her job? Is she a housewife? Yes, she is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's her job? Is she a housewife? Yes, she is.",未做第二模型,3118,70,待逐条人工听审,,,
unit7-8/audio/interview-12.mp3,b3d46ba81b177f5735c902a183c1ad4de28b4071ecab9dc182a09ee7138174db,unit7-8,"What's his job? Is he a milkman? Yes, he is.",,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,"What's his job? Is he a milkman? Yes, he is.",未做第二模型,3127,70,待逐条人工听审,,,
unit7-8/audio/keyboard-operator.mp3,b752ee31d206b320ab80a8c13531d790aaec77ae35a2e04e312abc911f6a8391,unit7-8,keyboard operator,/ˈkiːbɔːrd ˌɑːpəreɪt̬ɚ/,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,keyboard operator.,未做第二模型,1316,70,待逐条人工听审,,,
unit7-8/audio/l07-d01.mp3,226ee8d63d051f41437d50ea474a678e31116e852f954a0adc8c240a6793aea3,unit7-8,I am a new student.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,I am a new student.,未做第二模型,1464,70,待逐条人工听审,,,
unit7-8/audio/l07-d02.mp3,27e7f8b2da4bd115a6fa4f095dc4cc914cbd17ef197ea5a034192be803a31d4e,unit7-8,My name's Robert.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,My name's Robert.,未做第二模型,1442,80,待逐条人工听审,,,
unit7-8/audio/l07-d03.mp3,79e61b8db9d549eafb5275b7675e26f4f765a7e7980c0b6deead808e1cc6c447,unit7-8,Nice to meet you.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,Nice to meet you.,未做第二模型,1212,70,待逐条人工听审,,,
unit7-8/audio/l07-d04.mp3,c71b8e2df45ddd0d6d648eeda43baad38ef5b35609e52307efa0c82b21c9d818,unit7-8,My name's Sophie.,,audio-manifest,初筛未提示文字差异,,只表示自动初筛没有文字差异；自然度、音色、词性变音和音标仍需人工听审。,My name's Sophie.,未做第二模型,1282,70,待逐条人工听审,,,
